global_id,A1S1,A1N1,C2S2,H1_1,H4_1,I4Q1,I4Q2,I4Q3,I4Q4,I4Q5,I4Q6,I4Q7,k_means,k_means_dummy,k_means_pca,k_means_dummy_pca,Spectral,Spectral_dummy,Spectral_pca,Spectral_dummy_pca,gmm,gmm_pca,gmm_dummy,gmm_dummy_pca,agg,agg_pca,agg_dummy,agg_dummy_pca,dbscan,dbscan_pca,dbscan_dummy,dbscan_dummy_pca,meanshift,meanshift_pca,meanshift_dummy_pca
112167.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112177.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,1,1,1,2,1,0,0,2,0,0,-1,-1,-1,0,0,0,0
112182.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,1,1,0,0,2,0,0,0,0,-1,0,0,0,0
112196.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112202.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112204.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112220.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1,0,0,2,0,1,0,0,2,1,1,1,2,2,1,1,-1,0,-1,0,0,0,0
112221.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,-1,0,-1,0,0,0,0
112223.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,2,1,1,2,1,0,1,-1,0,-1,0,0,0,0
112226.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
112227.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112228.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,2,0,0,0,0,-1,0,0,0,0
112230.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112235.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0,2,2,1,1,0,0,1,2,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
112257.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,1,0,-1,0,1,0,0
112260.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,0,1,-1,0,-1,0,0,0,0
112261.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112268.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112269.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,2,1,0,0,2,0,0,0,0,-1,0,0,0,0
112288.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112290.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
112312.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
112314.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112325.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112327.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,-1,0,-1,0,0,0,0
112328.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112329.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112330.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112334.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112343.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112344.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112356.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,1,2,1,2,1,0,0,2,0,0,-1,-1,-1,0,0,0,0
112359.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112361.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2,0,0,2,0,1,0,1,2,1,0,1,2,2,1,1,1,0,-1,0,1,0,0
112363.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,2,1,0,2,2,0,0,-1,0,-1,0,0,0,0
112364.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
112368.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,-1,0,-1,0,1,0,0
112370.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,1,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
112373.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,1,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
112377.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112379.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,2,1,0,2,2,0,0,0,0,-1,0,0,0,0
112384.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1,2,0,1,2,2,0,2,1,1,1,0,1,2,0,0,1,0,-1,0,1,0,0
112389.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,-1,0,-1,0,1,0,0
112391.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112402.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,2,0,1,2,2,1,2,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
112420.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
112429.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,2,1,0,0,0,0,-1,0,0,0,0
112433.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1,0,0,2,0,1,0,1,2,1,1,1,2,2,0,0,0,0,-1,0,0,0,0
112434.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
112436.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112438.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1,2,0,1,0,0,0,1,2,1,0,1,2,0,0,0,-1,0,-1,0,1,0,0
112439.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1,0,0,2,1,0,0,1,0,1,1,1,2,1,0,1,0,0,-1,0,0,0,0
112440.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,2,1,0,2,1,0,0,-1,0,-1,0,0,0,0
112444.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112445.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112446.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112447.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
112451.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2,0,1,2,0,1,2,1,2,2,2,1,1,0,1,1,-1,-1,-1,0,1,0,0
112457.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,2,1,1,1,0,1,1,1,-1,0,-1,0,1,0,0
112458.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112461.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0,0,2,2,1,0,0,1,2,2,1,1,1,1,1,1,-1,0,-1,0,0,0,0
112464.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1,0,0,2,0,1,0,0,0,1,1,1,2,2,1,1,-1,0,-1,0,1,0,0
112477.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,1,-1,0,-1,0,1,0,0
112478.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2,0,1,2,0,1,0,1,2,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
112485.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2,0,1,2,0,1,0,1,2,1,0,1,2,1,1,1,-1,0,-1,0,1,0,0
112486.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2,0,1,2,0,1,1,1,2,2,2,1,1,0,1,1,-1,0,-1,0,1,0,0
112487.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
112488.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,2,1,0,0,-1,0,-1,0,0,0,0
112495.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112499.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,-1,0,0,0,0
112502.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1,0,0,2,1,0,1,1,2,2,1,1,0,0,0,1,-1,0,-1,0,0,0,0
112506.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0,0,2,2,1,0,0,1,2,1,1,1,0,1,1,1,0,0,-1,0,0,0,0
112511.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112512.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
112514.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112515.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0,2,2,1,1,0,0,1,2,1,2,1,0,1,0,0,-1,0,-1,0,0,0,0
112519.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2,1,1,0,0,1,0,0,2,0,0,1,2,0,2,2,-1,0,-1,0,1,0,0
112522.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,1,0,-1,0,1,0,0
112525.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,1,0,1,0,0,0,0,-1,0,0,0,0
112526.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1,2,0,1,1,0,0,1,0,1,1,1,2,2,0,0,0,0,-1,0,0,0,0
112530.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112550.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
112555.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1,0,0,2,0,1,0,0,0,1,1,1,2,1,0,1,0,0,-1,0,1,0,0
112556.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,-1,0,-1,0,1,0,0
112560.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112561.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,2,1,0,0,2,0,0,-1,0,-1,0,0,0,0
112564.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112565.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112568.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112569.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112575.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,2,1,0,0,2,0,0,0,0,-1,0,0,0,0
112576.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
112582.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2,1,1,0,0,1,1,0,0,0,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112583.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1,2,0,1,2,0,1,1,0,2,1,1,1,2,0,0,-1,0,-1,0,0,0,0
112585.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,-1,0,-1,0,1,0,0
112586.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,1,0,-1,0,1,0,0
112589.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,0,2,0,0,0,1,0,1,0,1,2,1,0,0,0,0,-1,0,0,0,0
112592.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1,2,0,2,1,0,0,1,2,1,0,1,2,1,0,0,0,0,-1,0,0,0,0
112593.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1,2,0,2,0,0,0,1,2,1,0,1,2,2,0,0,0,0,-1,0,0,0,0
112599.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112601.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2,0,1,2,0,0,0,1,2,1,2,1,2,0,0,0,-1,0,-1,0,1,0,0
112604.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112608.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,2,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112611.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112613.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112619.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1,2,0,1,2,0,0,1,0,1,1,1,2,2,0,0,0,0,-1,0,0,0,0
112622.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112625.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112627.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112630.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,2,1,0,2,1,0,0,-1,0,-1,0,0,0,0
112633.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1,2,0,1,2,2,0,2,0,1,1,1,2,2,0,0,-1,0,-1,0,0,0,0
112636.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112639.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112640.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,2,1,0,0,0,0,-1,0,0,0,0
112650.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,1,0,-1,0,1,0,0
112652.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112659.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
112665.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112670.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112671.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,2,0,1,1,1,0,-1,0,1,0,0
112674.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,-1,0,0,0,0
112687.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,2,2,1,1,0,0,1,2,1,1,0,0,1,0,0,-1,0,-1,0,0,0,0
112690.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
112691.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112700.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1,2,0,1,2,0,0,1,1,1,1,0,2,2,0,0,0,0,-1,0,0,0,0
112701.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1,2,0,1,1,0,0,1,0,1,1,1,2,1,0,0,-1,0,-1,0,0,0,0
112702.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2,0,1,2,0,1,0,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,0,0
112708.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,2,0,1,2,1,0,-1,0,1,0,0
112712.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1,0,0,2,0,1,0,0,0,2,1,1,1,0,0,1,-1,0,-1,0,0,0,0
112721.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1,2,0,1,1,0,0,1,1,1,1,1,2,2,0,0,0,0,-1,0,0,0,0
112722.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,2,2,-1,0,-1,0,1,0,0
112723.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,0,0,0,1,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112724.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2,0,1,2,0,1,0,0,0,2,0,1,1,0,1,1,-1,0,-1,0,1,0,0
112732.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,1,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112733.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2,1,1,0,0,1,2,0,0,0,0,2,1,0,2,2,-1,0,-1,0,1,0,0
112736.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,2,2,1,1,0,0,1,1,1,1,0,2,1,0,0,-1,0,-1,0,0,0,0
